
01/08/2015|12:00|1123042|1146986|1136102|1146600|1141405|1146600|1144058|1146600|1144141|1145092|1144141|1145092|1145704|1146986|1145703|1146986|2223902|2288463|2219120|2283575|2256346|2283575|2279567|2288463|2283750|2288463|2288463|2350286
01/08/2015|13:00|1123690|1147634|1136750|1147248|1142053|1147248|1144706|1147248|1144789|1145740|1144789|1145740|1146352|1147634|1146351|1147634|2225220|2289831|2220438|2284943|2257712|2284943|2280911|2289831|2285118|2289831|2289831|2351702
01/08/2015|14:00|1124337|1148282|1137398|1147896|1142700|1147896|1145354|1147896|1145437|1146388|1145437|1146388|1147000|1148282|1146999|1148282|2226556|2291199|2221774|2286311|2259076|2286311|2282255|2291199|2286486|2291199|2291199|2353118
01/08/2015|15:00|1124985|1148930|1138046|1148544|1143348|1148544|1146002|1148544|1146085|1147036|1146085|1147036|1147648|1148930|1147647|1148930|2227897|2292567|2223115|2287679|2260441|2287679|2283599|2292567|2287854|2292567|2292567|2354534
01/08/2015|16:00|1125633|1149578|1138694|1149192|1143996|1149192|1146650|1149192|1146733|1147684|1146733|1147684|1148296|1149578|1148294|1149578|2229236|2293935|2224454|2289047|2261808|2289047|2284941|2293935|2289222|2293935|2293935|2355950
01/08/2015|17:00|1126279|1150226|1139342|1149840|1144643|1149840|1147298|1149840|1147381|1148332|1147381|1148332|1148944|1150226|1148942|1150226|2230578|2295303|2225796|2290415|2263174|2290415|2286285|2295303|2290590|2295303|2295303|2357366
01/08/2015|18:00|1126925|1150874|1139990|1150488|1145290|1150488|1147946|1150488|1148029|1148980|1148029|1148980|1149592|1150874|1149590|1150874|2231916|2296671|2227134|2291783|2264536|2291783|2287629|2296671|2291958|2296671|2296671|2358782
01/08/2015|19:00|1127572|1151522|1140638|1151136|1145937|1151136|1148594|1151136|1148677|1149628|1148677|1149628|1150240|1151522|1150238|1151522|2233240|2298039|2228458|2293151|2265886|2293151|2288973|2298039|2293326|2298039|2298039|2360198
01/08/2015|20:00|1128219|1152170|1141286|1151784|1146584|1151784|1149242|1151784|1149325|1150276|1149325|1150276|1150888|1152170|1150886|1152170|2234558|2299407|2229776|2294519|2267228|2294519|2290317|2299407|2294694|2299407|2299407|2361614
01/08/2015|21:00|1128867|1152818|1141934|1152432|1147232|1152432|1149890|1152432|1149973|1150924|1149973|1150924|1151536|1152818|1151534|1152818|2235870|2300775|2231088|2295887|2268566|2295887|2291661|2300775|2296062|2300775|2300775|2363030
01/08/2015|22:00|1129515|1153466|1142582|1153080|1147880|1153080|1150538|1153080|1150621|1151572|1150621|1151572|1152184|1153466|1152182|1153466|2237190|2302143|2232408|2297255|2269910|2297255|2293005|2302143|2297430|2302143|2302143|2364446
01/08/2015|23:00|1130160|1154114|1143230|1153728|1148528|1153728|1151186|1153728|1151269|1152220|1151269|1152220|1152832|1154114|1152830|1154114|2238509|2303511|2233727|2298623|2271253|2298623|2294349|2303511|2298798|2303511|2303511|2365862
02/08/2015|00:00|1130807|1154762|1143878|1154376|1149175|1154376|1151834|1154376|1151917|1152868|1151917|1152868|1153480|1154762|1153478|1154762|2239828|2304879|2235046|2299991|2272596|2299991|2295693|2304879|2300166|2304879|2304879|2367278
02/08/2015|01:00|1131453|1155410|1144526|1155024|1149821|1155024|1152482|1155024|1152565|1153516|1152565|1153516|1154128|1155410|1154126|1155410|2241148|2306247|2236366|2301359|2273940|2301359|2297037|2306247|2301534|2306247|2306247|2368694
02/08/2015|02:00|1132099|1156057|1145174|1155672|1150467|1155672|1153130|1155672|1153213|1154164|1153213|1154164|1154776|1156058|1154774|1156058|2242465|2307615|2237683|2302727|2275298|2302727|2298366|2307615|2302902|2307615|2307615|2370110
02/08/2015|03:00|1132743|1156705|1145822|1156320|1151111|1156320|1153778|1156320|1153861|1154812|1153861|1154812|1155424|1156706|1155422|1156706|2243785|2308983|2239003|2304095|2276666|2304095|2299686|2308983|2304270|2308983|2308983|2371526
02/08/2015|04:00|1133387|1157354|1146470|1156968|1151755|1156968|1154426|1156968|1154509|1155460|1154509|1155460|1156072|1157354|1156070|1157354|2245105|2310351|2240323|2305463|2278034|2305463|2301006|2310351|2305638|2310351|2310351|2372942
02/08/2015|06:00|1134658|1158632|1147748|1158246|1153026|1158246|1155704|1158246|1155787|1156738|1155787|1156738|1157350|1158632|1157348|1158632|2247745|2313087|2242963|2308199|2280770|2308199|2303646|2313087|2308374|2313087|2313087|2375774
02/08/2015|07:00|1135303|1159280|1148396|1158894|1153671|1158894|1156352|1158894|1156435|1157386|1156435|1157386|1157998|1159280|1157996|1159280|2249063|2314455|2244281|2309567|2282136|2309567|2304966|2314455|2309742|2314455|2314455|2377190
02/08/2015|08:00|1135943|1159928|1149044|1159542|1154315|1159542|1157000|1159542|1157083|1158034|1157083|1158034|1158646|1159928|1158644|1159928|2250379|2315823|2245597|2310935|2283500|2310935|2306286|2315823|2311110|2315823|2315823|2378606
02/08/2015|09:00|1136580|1160576|1149692|1160190|1154954|1160190|1157648|1160190|1157731|1158682|1157731|1158682|1159293|1160576|1159292|1160576|2251697|2317191|2246915|2312303|2284866|2312303|2307606|2317191|2312478|2317191|2317191|2380022
02/08/2015|10:00|1137216|1161224|1150340|1160838|1155590|1160838|1158296|1160838|1158379|1159330|1158379|1159330|1159941|1161224|1159940|1161224|2253017|2318559|2248235|2313671|2286234|2313671|2308926|2318559|2313846|2318559|2318559|2381438
02/08/2015|11:00|1137851|1161872|1150982|1161486|1156231|1161486|1158944|1161486|1159027|1159978|1159027|1159978|1160589|1161872|1160588|1161872|2254329|2319927|2249547|2315039|2287594|2315039|2310246|2319927|2315214|2319927|2319927|2382854
02/08/2015|12:00|1138488|1162520|1151624|1162134|1156874|1162134|1159592|1162134|1159675|1160626|1159675|1160626|1161237|1162520|1161236|1162520|2255645|2321295|2250863|2316407|2288960|2316407|2311566|2321295|2316582|2321295|2321295|2384270
02/08/2015|13:00|1139122|1163168|1152266|1162782|1157516|1162782|1160240|1162782|1160323|1161274|1160323|1161274|1161885|1163168|1161884|1163168|2256946|2322662|2252164|2317774|2290312|2317774|2312884|2322662|2317949|2322662|2322662|2385686
02/08/2015|14:00|1139763|1163816|1152908|1163430|1158163|1163430|1160888|1163430|1160971|1161922|1160971|1161922|1162533|1163816|1162532|1163816|2258239|2324030|2253457|2319142|2291655|2319142|2314204|2324030|2319317|2324030|2324030|2387102
02/08/2015|15:00|1140404|1164464|1153550|1164078|1158810|1164078|1161536|1164078|1161619|1162570|1161619|1162570|1163181|1164464|1163180|1164464|2259529|2325396|2254747|2320508|2292994|2320508|2315522|2325396|2320683|2325396|2325396|2388518
02/08/2015|16:00|1141046|1165112|1154192|1164726|1159458|1164726|1162184|1164726|1162267|1163218|1162267|1163218|1163829|1165112|1163828|1165112|2260813|2326757|2256031|2321869|2294326|2321869|2316835|2326757|2322044|2326757|2326757|2389934
02/08/2015|17:00|1141688|1165760|1154834|1165374|1160106|1165374|1162832|1165374|1162915|1163866|1162915|1163866|1164477|1165760|1164476|1165760|2262102|2328125|2257320|2323237|2295665|2323237|2318154|2328125|2323412|2328125|2328125|2391350
02/08/2015|18:00|1142330|1166408|1155476|1166022|1160754|1166022|1163480|1166022|1163563|1164514|1163563|1164514|1165125|1166408|1165124|1166408|2263385|2329487|2258603|2324599|2297000|2324599|2319468|2329487|2324774|2329487|2329487|2392766
02/08/2015|19:00|1142971|1167056|1156118|1166670|1161401|1166670|1164128|1166670|1164211|1165162|1164211|1165162|1165772|1167056|1165772|1167056|2264674|2330855|2259892|2325967|2298339|2325967|2320788|2330855|2326142|2330855|2330855|2394182
02/08/2015|20:00|1143613|1167704|1156760|1167318|1162049|1167318|1164776|1167318|1164859|1165810|1164859|1165810|1166419|1167704|1166420|1167704|2265948|2332203|2261166|2327315|2299662|2327315|2322088|2332203|2327490|2332203|2332203|2395598
02/08/2015|21:00|1144254|1168352|1157402|1167966|1162696|1167966|1165424|1167966|1165507|1166458|1165507|1166458|1167067|1168352|1167068|1168352|2267215|2333555|2262433|2328667|2300984|2328667|2323390|2333555|2328842|2333555|2333555|2397014
02/08/2015|22:00|1144895|1169000|1158044|1168614|1163343|1168614|1166072|1168614|1166155|1167106|1166155|1167106|1167715|1169000|1167716|1169000|2268487|2334923|2263705|2330035|2302328|2330035|2324686|2334923|2330210|2334923|2334923|2398430
03/08/2015|01:00|1146815|1170944|1159970|1170558|1165281|1170558|1168016|1170558|1168099|1169050|1168099|1169050|1169659|1170944|1169660|1170944|2272247|2339027|2267465|2334139|2306358|2334139|2328577|2339027|2334314|2339027|2339027|2402678
03/08/2015|03:00|1148095|1172240|1161254|1171854|1166573|1171854|1169312|1171854|1169395|1170346|1169395|1170346|1170955|1172240|1170956|1172240|2274812|2341763|2270030|2336875|2309084|2336875|2331173|2341763|2337050|2341763|2341763|2405510
03/08/2015|04:00|1148733|1172888|1161896|1172502|1167217|1172502|1169960|1172502|1170043|1170994|1170043|1170994|1171603|1172888|1171604|1172888|2276108|2343131|2271326|2338243|2310452|2338243|2332471|2343131|2338418|2343131|2343131|2406926
03/08/2015|06:00|1149994|1174163|1163166|1173784|1168490|1173784|1171242|1173784|1171325|1172276|1171325|1172276|1172885|1174170|1172886|1174170|2278700|2345867|2273918|2340979|2313188|2340979|2335066|2345867|2341154|2345867|2345867|2409758
03/08/2015|07:00|1150634|1174818|1163808|1174432|1169136|1174432|1171890|1174432|1171973|1172924|1171973|1172924|1173533|1174818|1173534|1174818|2279994|2347235|2275212|2342347|2314554|2342347|2336364|2347235|2342522|2347235|2347235|2411174
03/08/2015|08:00|1151268|1175464|1164449|1175080|1169777|1175080|1172538|1175080|1172621|1173572|1172621|1173572|1174181|1175466|1174182|1175466|2281285|2348603|2276503|2343715|2315919|2343715|2337662|2348603|2343890|2348603|2348603|2412590
03/08/2015|09:00|1151909|1176114|1165091|1175728|1170424|1175728|1173186|1175728|1173269|1174220|1173269|1174220|1174829|1176114|1174830|1176114|2282565|2349969|2277783|2345081|2317270|2345081|2338961|2349969|2345256|2349969|2349969|2414006
03/08/2015|10:00|1152550|1176762|1165733|1176376|1171071|1176376|1173834|1176376|1173917|1174868|1173917|1174868|1175477|1176762|1175478|1176762|2283879|2351345|2279097|2346457|2318627|2346457|2340299|2351345|2346632|2351345|2351345|2415418
03/08/2015|11:00|1153181|1177384|1166375|1177024|1171716|1177024|1174482|1177024|1174565|1175516|1174565|1175516|1176125|1177410|1176126|1177410|2285218|2352736|2280436|2347848|2319993|2347848|2341666|2352736|2348023|2352736|2352736|2416834
03/08/2015|12:00|1153822|1178058|1167017|1177672|1172362|1177672|1175130|1177672|1175213|1176164|1175213|1176164|1176773|1178058|1176774|1178058|2286558|2354128|2281776|2349240|2321360|2349240|2343034|2354128|2349415|2354128|2354128|2418250
03/08/2015|13:00|1154458|1178706|1167659|1178320|1173010|1178320|1175778|1178320|1175861|1176812|1175861|1176812|1177421|1178706|1177422|1178706|2287895|2355519|2283113|2350631|2322721|2350631|2344401|2355519|2350806|2355519|2355519|2419666
03/08/2015|16:00|1156342|1180650|1169568|1180264|1174950|1180264|1177722|1180264|1177805|1178756|1177805|1178756|1179365|1180650|1179366|1180650|2291921|2359695|2287139|2354807|2326821|2354807|2348505|2359695|2354982|2359695|2359695|2423914
03/08/2015|17:00|1156975|1181302|1170208|1180916|1175598|1180916|1178374|1180916|1178457|1179408|1178457|1179408|1180017|1181302|1180018|1181302|2293237|2361087|2288455|2356199|2328186|2356199|2349873|2361087|2356374|2361087|2361087|2425330
03/08/2015|18:00|1157608|1181956|1170850|1181570|1176244|1181570|1179028|1181570|1179111|1180062|1179111|1180062|1180671|1181956|1180671|1181956|2294560|2362479|2289778|2357591|2329550|2357591|2351241|2362479|2357766|2362479|2362479|2426746
03/08/2015|19:00|1158239|1182610|1171492|1182224|1176897|1182224|1179682|1182224|1179765|1180716|1179765|1180716|1181325|1182610|1181325|1182610|2295900|2363869|2291118|2358981|2330915|2358981|2352607|2363869|2359156|2363869|2363869|2428162
03/08/2015|20:00|1158869|1183264|1172134|1182878|1177551|1182878|1180336|1182878|1180419|1181370|1180419|1181370|1181979|1183264|1181979|1183264|2297240|2365258|2292458|2360370|2332279|2360370|2353972|2365258|2360545|2365258|2365258|2429578
03/08/2015|23:00|1160756|1185226|1174060|1184840|1179512|1184840|1182298|1184840|1182381|1183332|1182381|1183332|1183941|1185226|1183941|1185226|2301264|2369432|2296482|2364544|2336375|2364544|2358074|2369432|2364719|2369432|2369432|2433826
04/08/2015|00:00|1161386|1185880|1174702|1185494|1180166|1185494|1182952|1185494|1183035|1183986|1183035|1183986|1184594|1185880|1184594|1185880|2302608|2370824|2297826|2365936|2337743|2365936|2359442|2370824|2366111|2370824|2370824|2435242
04/08/2015|01:00|1162019|1186534|1175347|1186148|1180820|1186148|1183606|1186148|1183689|1184640|1183689|1184640|1185248|1186534|1185248|1186534|2303952|2372216|2299170|2367328|2339111|2367328|2360810|2372216|2367503|2372216|2372216|2436658
04/08/2015|02:00|1162655|1187188|1175995|1186802|1181474|1186802|1184260|1186802|1184343|1185294|1184343|1185294|1185902|1187188|1185902|1187188|2305288|2373608|2300506|2368720|2340493|2368720|2362164|2373608|2368895|2373608|2373608|2438074
04/08/2015|03:00|1163291|1187842|1176643|1187456|1182128|1187456|1184914|1187456|1184997|1185948|1184997|1185948|1186556|1187842|1186556|1187842|2306632|2375000|2301850|2370112|2341885|2370112|2363508|2375000|2370287|2375000|2375000|2439490
04/08/2015|04:00|1163927|1188496|1177291|1188110|1182782|1188110|1185568|1188110|1185651|1186602|1185651|1186602|1187210|1188496|1187210|1188496|2307976|2376392|2303194|2371504|2343277|2371504|2364852|2376392|2371679|2376392|2376392|2440906
04/08/2015|06:00|1165177|1189784|1178567|1189398|1184068|1189398|1186856|1189398|1186939|1187890|1186939|1187890|1188498|1189784|1188498|1189784|2310664|2379176|2305882|2374288|2346061|2374288|2367540|2379176|2374463|2379176|2379176|2443738
04/08/2015|07:00|1165815|1190438|1179215|1190052|1184721|1190052|1187510|1190052|1187593|1188544|1187593|1188544|1189152|1190438|1189152|1190438|2312007|2380568|2307225|2375680|2347452|2375680|2368884|2380568|2375855|2380568|2380568|2445154
04/08/2015|08:00|1166457|1191092|1179863|1190706|1185375|1190706|1188164|1190706|1188247|1189198|1188247|1189198|1189806|1191092|1189806|1191092|2313340|2381960|2308558|2377072|2348833|2377072|2370228|2381960|2377247|2381960|2381960|2446570
04/08/2015|09:00|1167098|1191746|1180511|1191360|1186029|1191360|1188818|1191360|1188901|1189852|1188901|1189852|1190459|1191746|1190460|1191746|2314645|2383352|2309863|2378464|2350177|2378464|2371586|2383352|2378639|2383352|2383352|2447986
04/08/2015|10:00|1167739|1192400|1181159|1192014|1186683|1192014|1189472|1192014|1189555|1190506|1189555|1190506|1191113|1192400|1191114|1192400|2315963|2384744|2311181|2379856|2351520|2379856|2372954|2384744|2380031|2384744|2384744|2449402
04/08/2015|11:00|1168375|1193054|1181801|1192668|1187337|1192668|1190126|1192668|1190209|1191160|1190209|1191160|1191767|1193054|1191768|1193054|2317272|2386136|2312490|2381248|2352855|2381248|2374322|2386136|2381423|2386136|2386136|2450818
04/08/2015|12:00|1169008|1193708|1182443|1193322|1187991|1193322|1190780|1193322|1190863|1191814|1190863|1191814|1192421|1193708|1192422|1193708|2318588|2387528|2313806|2382640|2354198|2382640|2375690|2387528|2382815|2387528|2387528|2452234
04/08/2015|13:00|1169643|1194362|1183090|1193976|1188644|1193976|1191434|1193976|1191517|1192468|1191517|1192468|1193075|1194362|1193076|1194362|2319893|2388920|2315111|2384032|2355533|2384032|2377058|2388920|2384207|2388920|2388920|2453650
04/08/2015|14:00|1170285|1195016|1183738|1194630|1189298|1194630|1192088|1194630|1192171|1193122|1192171|1193122|1193729|1195016|1193730|1195016|2321210|2390312|2316428|2385424|2356874|2385424|2378426|2390312|2385599|2390312|2390312|2455066
04/08/2015|15:00|1170925|1195670|1184386|1195284|1189950|1195284|1192742|1195284|1192825|1193776|1192825|1193776|1194383|1195670|1194384|1195670|2322521|2391704|2317739|2386816|2358216|2386816|2379794|2391704|2386991|2391704|2391704|2456482
04/08/2015|16:00|1171556|1196309|1185024|1195928|1190593|1195928|1193386|1195928|1193469|1194420|1193469|1194420|1195027|1196314|1195028|1196314|2323794|2393056|2319012|2388168|2359513|2388168|2381122|2393056|2388343|2393056|2393056|2457898
04/08/2015|17:00|1172186|1196946|1185660|1196570|1191235|1196570|1194028|1196570|1194111|1195062|1194111|1195062|1195669|1196956|1195670|1196956|2325037|2394400|2320255|2389512|2360804|2389512|2382442|2394400|2389687|2394400|2394400|2459314
04/08/2015|18:00|1172814|1197593|1186296|1197212|1191875|1197212|1194670|1197212|1194753|1195704|1194753|1195704|1196311|1197598|1196312|1197598|2326238|2395743|2321456|2390855|2362082|2390855|2383761|2395743|2391030|2395743|2395743|2460730
04/08/2015|19:00|1173438|1198240|1186927|1197854|1192516|1197854|1195312|1197854|1195395|1196346|1195395|1196346|1196953|1198240|1196954|1198240|2327426|2397087|2322644|2392199|2363349|2392199|2385081|2397087|2392374|2397087|2397087|2462146
04/08/2015|20:00|1174061|1198882|1187557|1198496|1193157|1198496|1195954|1198496|1196037|1196988|1196037|1196988|1197595|1198882|1197596|1198882|2328620|2398431|2323838|2393543|2364620|2393543|2386401|2398431|2393718|2398431|2398431|2463562
04/08/2015|21:00|1174685|1199524|1188187|1199138|1193799|1199138|1196596|1199138|1196679|1197630|1196679|1197630|1198237|1199524|1198238|1199524|2329832|2399775|2325050|2394887|2365887|2394887|2387721|2399775|2395062|2399775|2399775|2464978
04/08/2015|22:00|1175309|1200165|1188817|1199780|1194441|1199780|1197238|1199780|1197321|1198272|1197321|1198272|1198879|1200166|1198880|1200166|2331053|2401119|2326271|2396231|2367157|2396231|2389041|2401119|2396406|2401119|2401119|2466394
04/08/2015|23:00|1175933|1200794|1189447|1200422|1195083|1200422|1197880|1200422|1197963|1198914|1197963|1198914|1199521|1200808|1199522|1200808|2332276|2402463|2327494|2397575|2368429|2397575|2390361|2402463|2397750|2402463|2402463|2467810
05/08/2015|00:00|1176557|1201444|1190077|1201064|1195725|1201064|1198522|1201064|1198605|1199556|1198605|1199556|1200163|1201450|1200164|1201450|2333499|2403807|2328717|2398919|2369701|2398919|2391681|2403807|2399094|2403807|2403807|2469226
05/08/2015|01:00|1177181|1202086|1190707|1201706|1196367|1201706|1199164|1201706|1199247|1200198|1199247|1200198|1200805|1202092|1200806|1202092|2334723|2405151|2329941|2400263|2370973|2400263|2393001|2405151|2400438|2405151|2405151|2470642
05/08/2015|02:00|1177805|1202717|1191337|1202348|1197009|1202348|1199806|1202348|1199889|1200840|1199889|1200840|1201447|1202734|1201448|1202734|2335985|2406495|2331203|2401607|2372287|2401607|2394321|2406495|2401782|2406495|2406495|2472058
05/08/2015|03:00|1178429|1203369|1191967|1202990|1197651|1202990|1200448|1202990|1200531|1201482|1200531|1201482|1202089|1203376|1202090|1203376|2337281|2407839|2332499|2402951|2373631|2402951|2395641|2407839|2403126|2407839|2407839|2473474
05/08/2015|04:00|1179053|1204018|1192597|1203632|1198293|1203632|1201090|1203632|1201173|1202124|1201173|1202124|1202731|1204018|1202732|1204018|2338577|2409183|2333795|2404295|2374975|2404295|2396961|2409183|2404470|2409183|2409183|2474890
05/08/2015|06:00|1180297|1205293|1193853|1204912|1199573|1204912|1202370|1204912|1202453|1203404|1202453|1203404|1204011|1205298|1204012|1205298|2341169|2411871|2336387|2406983|2377663|2406983|2399601|2411871|2407158|2411871|2411871|2477722
05/08/2015|07:00|1180921|1205925|1194483|1205554|1200215|1205554|1203012|1205554|1203095|1204046|1203095|1204046|1204653|1205940|1204654|1205940|2342460|2413215|2337678|2408327|2379007|2408327|2400921|2413215|2408502|2413215|2413215|2479138
05/08/2015|08:00|1181551|1206575|1195119|1206196|1200857|1206196|1203654|1206196|1203737|1204688|1203737|1204688|1205295|1206582|1205296|1206582|2343749|2414559|2338967|2409671|2380346|2409671|2402241|2414559|2409846|2414559|2414559|2480554
05/08/2015|09:00|1182180|1207215|1195755|1206838|1201499|1206838|1204296|1206838|1204379|1205330|1204379|1205330|1205937|1207224|1205938|1207224|2345025|2415903|2340243|2411015|2381684|2411015|2403561|2415903|2411190|2415903|2415903|2481970
05/08/2015|10:00|1182808|1207870|1196392|1207484|1202144|1207484|1204942|1207484|1205025|1205976|1205025|1205976|1206583|1207870|1206584|1207870|2346312|2417261|2341530|2412373|2383036|2412373|2404892|2417261|2412548|2417261|2417261|2483386
05/08/2015|11:00|1183444|1208524|1197034|1208138|1202798|1208138|1205596|1208138|1205679|1206630|1205679|1206630|1207237|1208524|1207238|1208524|2347640|2418653|2342858|2413765|2384418|2413765|2406260|2418653|2413940|2418653|2418653|2484802
05/08/2015|12:00|1184077|1209178|1197680|1208792|1203449|1208792|1206250|1208792|1206333|1207284|1206333|1207284|1207891|1209178|1207892|1209178|2348945|2420045|2344163|2415157|2385773|2415157|2407628|2420045|2415332|2420045|2420045|2486218
05/08/2015|13:00|1184719|1209832|1198328|1209446|1204103|1209446|1206904|1209446|1206987|1207938|1206987|1207938|1208545|1209832|1208546|1209832|2350259|2421436|2345477|2416548|2387135|2416548|2408994|2421436|2416723|2421436|2421436|2487634
05/08/2015|14:00|1185360|1210486|1198976|1210100|1204756|1210100|1207558|1210100|1207641|1208592|1207641|1208592|1209199|1210486|1209200|1210486|2351572|2422828|2346790|2417940|2388501|2417940|2410362|2422828|2418115|2422828|2422828|2489050
05/08/2015|15:00|1185989|1211140|1199622|1210754|1205405|1210754|1208212|1210754|1208295|1209246|1208295|1209246|1209853|1211140|1209854|1211140|2352888|2424220|2348106|2419332|2389866|2419332|2411730|2424220|2419507|2424220|2424220|2490466
05/08/2015|16:00|1186619|1211794|1200270|1211408|1206052|1211408|1208866|1211408|1208949|1209900|1208949|1209900|1210507|1211794|1210508|1211794|2354202|2425612|2349420|2420724|2391234|2420724|2413096|2425612|2420899|2425612|2425612|2491882
05/08/2015|17:00|1187252|1212448|1200918|1212062|1206699|1212062|1209520|1212062|1209603|1210554|1209603|1210554|1211161|1212448|1211162|1212448|2355493|2427004|2350711|2422116|2392575|2422116|2414464|2427004|2422291|2427004|2427004|2493298
05/08/2015|18:00|1187878|1213102|1201560|1212716|1207348|1212716|1210174|1212716|1210257|1211208|1210257|1211208|1211815|1213102|1211816|1213102|2356788|2428396|2352006|2423508|2393918|2423508|2415832|2428396|2423683|2428396|2428396|2494714
05/08/2015|19:00|1188519|1213756|1202208|1213370|1208002|1213370|1210828|1213370|1210911|1211862|1210911|1211862|1212469|1213756|1212470|1213756|2358094|2429788|2353312|2424900|2395260|2424900|2417199|2429788|2425075|2429788|2429788|2496130
05/08/2015|20:00|1189156|1214410|1202856|1214024|1208656|1214024|1211482|1214024|1211565|1212516|1211565|1212516|1213123|1214410|1213124|1214410|2359411|2431180|2354629|2426292|2396603|2426292|2418567|2431180|2426467|2431180|2431180|2497546
05/08/2015|21:00|1189797|1215064|1203503|1214678|1209310|1214678|1212136|1214678|1212219|1213170|1212219|1213170|1213777|1215064|1213778|1215064|2360721|2432572|2355939|2427684|2397939|2427684|2419935|2432572|2427859|2432572|2432572|2498962
05/08/2015|22:00|1190432|1215718|1204145|1215332|1209964|1215332|1212790|1215332|1212873|1213824|1212873|1213824|1214431|1215718|1214432|1215718|2362039|2433964|2357257|2429076|2399283|2429076|2421303|2433964|2429251|2433964|2433964|2500378
05/08/2015|23:00|1191062|1216372|1204787|1215986|1210618|1215986|1213444|1215986|1213527|1214478|1213527|1214478|1215085|1216372|1215086|1216372|2363359|2435356|2358577|2430468|2400627|2430468|2422671|2435356|2430643|2435356|2435356|2501794
06/08/2015|00:00|1191698|1217026|1205435|1216640|1211272|1216640|1214098|1216640|1214181|1215132|1214181|1215132|1215739|1217026|1215740|1217026|2364679|2436748|2359897|2431860|2401971|2431860|2424039|2436748|2432035|2436748|2436748|2503210
06/08/2015|01:00|1192334|1217680|1206083|1217294|1211926|1217294|1214752|1217294|1214835|1215786|1214835|1215786|1216393|1217680|1216393|1217680|2365999|2438140|2361217|2433252|2403315|2433252|2425407|2438140|2433427|2438140|2438140|2504626
06/08/2015|02:00|1192970|1218334|1206731|1217948|1212580|1217948|1215406|1217948|1215489|1216440|1215489|1216440|1217047|1218334|1217047|1218334|2367333|2439532|2362551|2434644|2404687|2434644|2426761|2439532|2434819|2439532|2439532|2506042
06/08/2015|03:00|1193606|1218988|1207379|1218602|1213234|1218602|1216060|1218602|1216143|1217094|1216143|1217094|1217701|1218988|1217701|1218988|2368677|2440924|2363895|2436036|2406079|2436036|2428105|2440924|2436211|2440924|2440924|2507458
06/08/2015|04:00|1194242|1219642|1208027|1219256|1213888|1219256|1216714|1219256|1216797|1217748|1216797|1217748|1218355|1219642|1218355|1219642|2370021|2442316|2365239|2437428|2407471|2437428|2429449|2442316|2437603|2442316|2442316|2508874
06/08/2015|06:00|1195495|1220930|1209303|1220544|1215176|1220544|1218002|1220544|1218085|1219036|1218085|1219036|1219643|1220930|1219643|1220930|2372708|2445100|2367926|2440212|2410255|2440212|2432137|2445100|2440387|2445100|2445100|2511706
